name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New york,2025-06-07T05:00:00,71.7,71.7,64.8,79.06,0.0,0,,0.0,0.0,11.2,2.3,115.0,1007.9,91.0,7.8,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-07T06:00:00,70.4,70.4,64.8,82.41,0.0,0,,0.0,0.0,7.4,3.4,131.0,1008.2,57.0,6.9,36,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-07T07:00:00,70.4,70.4,65.2,83.36,0.0,0,,0.0,0.0,6.0,3.4,99.0,1008.2,83.8,6.0,79,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-07T08:00:00,70.5,70.5,65.5,84.28,0.0,0,,0.0,0.0,7.8,0.0,0.0,1008.3,85.6,7.0,117,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-06-07T09:00:00,72.5,72.5,66.3,80.98,0.0,0,,0.0,0.0,8.1,1.4,261.0,1008.2,49.8,6.9,243,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-07T10:00:00,73.6,73.6,65.9,76.89,0.0,0,,0.0,0.0,8.5,4.7,219.0,1007.9,86.8,6.9,244,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-07T11:00:00,73.8,73.8,66.7,78.44,0.0,0,,0.0,0.0,11.2,1.8,45.0,1007.5,97.4,8.5,617,2.2,6,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-07T12:00:00,75.5,75.5,65.6,71.37,0.0,0,,0.0,0.0,9.6,4.9,225.0,1007.2,97.4,8.8,270,1.0,3,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-07T13:00:00,75.1,75.1,65.9,73.11,0.0,0,,0.0,0.0,10.3,5.0,136.0,1006.6,97.4,9.6,153,0.6,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-07T14:00:00,71.8,71.8,66.9,84.67,0.03,100,rain,0.0,0.0,9.2,6.5,190.0,1006.2,97.4,3.6,77,0.3,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-07T15:00:00,71.2,71.2,68.1,89.83,0.278,100,rain,0.0,0.0,15.4,6.1,209.0,1006.1,100.0,4.7,303,1.1,3,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-07T16:00:00,73.1,73.1,69.8,89.38,0.005,100,rain,0.0,0.0,14.8,6.9,244.0,1006.0,90.2,6.3,322,1.2,3,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-06-07T17:00:00,74.2,74.2,69.4,84.8,0.042,100,rain,0.0,0.0,15.9,5.0,136.0,1005.2,74.0,7.6,377,1.4,4,,"Rain, Partially cloudy",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-07T18:00:00,76.0,76.0,68.7,78.2,0.0,0,,0.0,0.0,18.6,4.8,247.0,1005.1,70.6,8.5,76,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-07T19:00:00,71.3,71.3,66.4,84.42,0.017,100,rain,0.0,0.0,21.9,9.1,318.0,1006.0,93.4,5.1,117,0.4,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-06-07T20:00:00,70.5,70.5,64.2,80.47,0.052,100,rain,0.0,0.0,10.7,11.0,358.0,1006.9,65.3,9.9,9,0.0,0,,"Rain, Partially cloudy",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-07T21:00:00,69.9,69.9,63.3,79.6,0.0,0,,0.0,0.0,11.0,10.2,11.0,1007.5,54.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-07T22:00:00,68.8,68.8,63.2,82.1,0.0,0,,0.0,0.0,15.0,8.3,44.0,1007.7,54.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-07T23:00:00,67.8,67.8,62.6,83.39,0.0,0,,0.0,0.0,15.2,9.3,36.0,1009.1,88.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T00:00:00,67.1,67.1,61.3,81.7,0.0,0,,0.0,0.0,14.3,8.1,37.0,1009.0,88.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T01:00:00,66.8,66.8,60.2,79.26,0.0,0,,0.0,0.0,13.6,5.8,29.0,1009.0,43.1,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T02:00:00,66.3,66.3,60.2,80.8,0.0,0,,0.0,0.0,13.2,4.9,24.0,1008.9,47.4,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T03:00:00,65.5,65.5,59.5,80.93,0.0,0,,0.0,0.0,12.8,6.9,31.0,1008.7,43.1,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T04:00:00,64.3,64.3,59.5,84.51,0.0,0,,0.0,0.0,11.2,4.9,36.0,1008.4,43.1,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T05:00:00,64.1,64.1,58.9,83.1,0.0,0,,0.0,0.0,10.7,5.2,51.0,1009.0,38.3,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T06:00:00,63.2,63.2,58.9,85.88,0.0,0,,0.0,0.0,9.8,5.8,50.0,1009.3,54.9,8.8,41,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T07:00:00,64.8,64.8,59.9,84.07,0.0,0,,0.0,0.0,10.7,4.8,54.0,1009.7,54.9,9.2,183,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T08:00:00,67.7,67.7,60.1,76.54,0.024,100,rain,0.0,0.0,11.6,8.3,50.0,1010.2,47.7,9.5,355,1.3,4,,"Rain, Partially cloudy",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T09:00:00,69.2,69.2,59.1,70.33,0.0,0,,0.0,0.0,13.4,8.5,50.0,1010.3,47.7,9.2,527,1.9,5,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T10:00:00,70.8,70.8,59.1,66.54,0.0,0,,0.0,0.0,15.2,9.6,76.0,1010.3,47.7,9.5,473,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T11:00:00,71.6,71.6,59.3,65.21,0.0,0,,0.0,0.0,18.1,10.7,63.0,1010.5,54.9,9.5,844,3.0,8,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T12:00:00,74.2,74.2,59.6,60.4,0.0,0,,0.0,0.0,20.4,11.0,68.0,1010.8,66.8,9.2,828,3.0,8,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T13:00:00,74.0,74.0,59.7,60.98,0.0,0,,0.0,0.0,17.2,12.5,81.0,1010.8,54.8,9.2,888,3.2,9,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T14:00:00,72.9,72.9,59.3,62.22,0.0,0,,0.0,0.0,22.4,12.0,63.0,1010.7,81.7,9.2,681,2.5,7,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T15:00:00,72.7,72.7,58.3,60.57,0.0,0,,0.0,0.0,25.3,11.4,127.0,1010.4,93.1,9.2,540,1.9,5,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T16:00:00,72.1,72.1,58.0,61.01,0.0,0,,0.0,0.0,24.5,12.5,120.0,1010.7,91.0,8.8,246,0.9,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T17:00:00,69.8,69.8,57.1,64.14,0.0,0,,0.0,0.0,21.9,10.5,107.0,1010.4,100.0,9.0,119,0.4,1,,Overcast,cloudy,"72505394728,KJFK,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T18:00:00,67.5,67.5,58.9,73.91,0.002,100,rain,0.0,0.0,16.8,12.8,111.0,1010.5,100.0,8.5,64,0.2,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T19:00:00,67.2,67.2,58.7,74.31,0.0,0,,0.0,0.0,20.8,13.5,110.0,1010.9,100.0,9.9,38,0.1,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T20:00:00,67.5,67.5,57.9,71.36,0.0,0,,0.0,0.0,22.3,10.3,107.0,1011.3,100.0,9.9,5,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T21:00:00,66.3,66.3,56.9,71.8,0.0,0,,0.0,0.0,24.8,13.0,107.0,1011.9,100.0,8.8,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T22:00:00,65.8,65.8,56.6,72.29,0.0,0,,0.0,0.0,22.9,10.8,88.0,1011.9,100.0,9.9,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-08T23:00:00,65.6,65.6,57.2,74.23,0.0,0,,0.0,0.0,23.0,9.5,93.0,1011.9,100.0,9.9,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T00:00:00,64.9,64.9,56.8,75.2,0.0,0,,0.0,0.0,17.7,9.7,86.0,1012.0,100.0,9.9,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T01:00:00,64.4,64.4,55.9,74.09,0.0,0,,0.0,0.0,24.2,10.0,84.0,1012.2,100.0,9.9,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-06-09T02:00:00,63.7,63.7,56.6,77.57,0.0,0,,0.0,0.0,20.1,10.6,96.0,1012.0,100.0,9.9,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T03:00:00,63.4,63.4,56.7,78.8,0.0,0,,0.0,0.0,24.2,10.6,74.0,1011.2,100.0,9.9,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T04:00:00,63.0,63.0,56.0,77.96,0.0,0,,0.0,0.0,20.8,10.6,80.0,1011.3,100.0,9.9,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T05:00:00,63.0,63.0,56.2,78.59,0.0,0,,0.0,0.0,18.3,11.4,92.0,1011.4,100.0,9.1,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T06:00:00,62.8,62.8,56.0,78.43,0.0,0,,0.0,0.0,20.1,9.3,76.0,1011.6,100.0,8.0,8,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T07:00:00,62.2,62.2,56.2,80.63,0.0,0,,0.0,0.0,20.1,9.2,81.0,1011.6,100.0,6.0,22,0.1,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T08:00:00,62.1,62.1,56.8,82.92,0.0,0,,0.0,0.0,18.3,9.0,93.0,1011.5,100.0,4.7,44,0.2,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T09:00:00,61.6,61.6,57.2,85.24,0.0,0,,0.0,0.0,17.9,8.6,59.0,1012.5,100.0,3.9,43,0.2,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T10:00:00,61.6,61.6,57.7,86.84,0.005,100,rain,0.0,0.0,15.9,5.6,53.0,1013.0,100.0,2.4,123,0.4,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T11:00:00,62.2,62.2,58.5,87.58,0.01,100,rain,0.0,0.0,13.0,6.6,38.0,1012.9,100.0,3.1,198,0.7,2,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T12:00:00,63.2,63.2,59.1,86.47,0.015,100,rain,0.0,0.0,12.5,9.5,60.0,1012.8,100.0,5.9,195,0.7,2,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T13:00:00,63.2,63.2,58.3,83.94,0.0,0,,0.0,0.0,14.1,7.7,52.0,1013.2,100.0,5.9,174,0.6,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T14:00:00,63.7,63.7,60.3,88.9,0.0,0,,0.0,0.0,14.5,5.4,60.0,1012.7,100.0,1.9,143,0.5,1,,Overcast,cloudy,"72505394728,KJFK,74486094789,F8726,KNYC"
New york,2025-06-09T15:00:00,63.4,63.4,59.3,86.29,0.002,100,rain,0.0,0.0,15.0,9.0,51.0,1012.6,100.0,3.6,134,0.5,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T16:00:00,63.6,63.6,59.3,85.77,0.0,0,,0.0,0.0,15.0,7.5,57.0,1012.4,100.0,3.9,105,0.4,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T17:00:00,63.4,63.4,59.3,86.29,0.0,0,,0.0,0.0,13.0,7.5,30.0,1012.4,100.0,3.9,175,0.6,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T18:00:00,64.0,64.0,59.3,84.63,0.0,0,,0.0,0.0,13.0,7.3,48.0,1011.6,100.0,5.3,153,0.6,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T19:00:00,63.2,63.2,59.3,87.12,0.0,0,,0.0,0.0,31.1,8.1,55.0,1011.1,100.0,6.2,82,0.3,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T20:00:00,63.2,63.2,59.3,87.12,0.0,0,,0.0,0.0,13.6,6.1,34.0,1012.0,100.0,6.9,3,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T21:00:00,63.0,63.0,59.3,87.65,0.0,0,,0.0,0.0,11.6,4.1,20.0,1012.3,100.0,6.0,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T22:00:00,62.8,62.8,59.3,88.18,0.0,0,,0.0,0.0,7.2,6.8,79.0,1012.4,100.0,4.3,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-09T23:00:00,62.8,62.8,59.3,88.18,0.0,0,,0.0,0.0,7.2,4.7,57.0,1012.3,100.0,5.9,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T00:00:00,62.8,62.8,59.8,89.75,0.0,0,,0.0,0.0,8.3,4.1,35.0,1012.0,100.0,5.1,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T01:00:00,62.8,62.8,60.2,91.19,0.0,0,,0.0,0.0,8.3,3.4,23.0,1012.1,100.0,2.3,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T02:00:00,62.8,62.8,60.2,91.19,0.0,0,,0.0,0.0,8.1,1.4,35.0,1011.7,100.0,2.1,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T03:00:00,62.8,62.8,60.0,90.64,0.0,0,,0.0,0.0,8.7,5.3,66.0,1011.2,100.0,1.8,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T04:00:00,62.6,62.6,60.2,91.9,0.0,0,,0.0,0.0,8.7,2.0,23.0,1010.9,100.0,2.1,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T05:00:00,62.8,62.8,60.2,91.19,0.0,0,,0.0,0.0,8.9,7.1,69.0,1010.8,100.0,3.7,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T06:00:00,62.8,62.8,59.3,88.18,0.0,0,,0.0,0.0,13.0,10.4,76.0,1010.6,100.0,4.1,6,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T07:00:00,62.5,62.5,60.4,93.03,0.024,100,rain,0.0,0.0,12.8,5.8,72.0,1010.8,100.0,3.3,28,0.1,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T08:00:00,62.8,62.8,60.4,91.91,0.0,0,,0.0,0.0,12.3,4.7,36.0,1011.5,100.0,3.3,19,0.1,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T09:00:00,63.2,63.2,60.5,91.08,0.022,100,rain,0.0,0.0,10.5,6.6,50.0,1011.2,100.0,3.4,118,0.4,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T10:00:00,63.8,63.8,61.3,91.45,0.005,100,rain,0.0,0.0,9.6,8.4,78.0,1010.9,100.0,4.5,33,0.1,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T11:00:00,64.3,64.3,61.4,90.4,0.191,100,rain,0.0,0.0,20.8,8.1,37.0,1010.8,100.0,2.3,57,0.2,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T12:00:00,65.2,65.2,61.8,88.64,0.028,100,rain,0.0,0.0,8.5,5.1,57.0,1011.5,100.0,4.1,137,0.5,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-06-10T13:00:00,64.5,64.5,62.0,91.67,0.156,100,rain,0.0,0.0,6.7,8.6,63.0,1010.7,97.4,6.5,318,1.1,3,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T14:00:00,66.1,66.1,62.4,87.86,0.006,100,rain,0.0,0.0,9.6,2.7,31.0,1010.9,98.0,7.0,346,1.2,3,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-06-10T15:00:00,69.2,69.2,62.7,79.87,0.0,0,,0.0,0.0,10.1,5.0,24.0,1010.6,95.2,8.0,447,1.6,4,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T16:00:00,70.5,70.5,63.2,77.66,0.0,0,,0.0,0.0,12.3,4.2,288.0,1010.8,100.0,8.8,125,0.5,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T17:00:00,72.7,72.7,64.5,75.51,0.0,0,,0.0,0.0,12.8,4.4,252.0,1010.7,60.3,9.6,424,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T18:00:00,73.9,73.9,64.1,71.52,0.0,0,,0.0,0.0,12.3,7.6,211.0,1010.8,54.9,9.7,118,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T19:00:00,73.7,73.7,63.6,70.77,0.0,0,,0.0,0.0,18.3,5.7,253.0,1011.2,54.9,9.9,90,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T20:00:00,70.3,70.3,63.6,79.44,0.0,0,,0.0,0.0,12.5,6.6,131.0,1011.4,54.9,9.9,15,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T21:00:00,69.8,69.8,63.3,79.64,0.0,0,,0.0,0.0,11.6,4.7,227.0,1012.3,93.1,9.9,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T22:00:00,70.9,70.9,63.2,76.72,0.0,0,,0.0,0.0,11.4,4.8,47.0,1013.6,88.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-10T23:00:00,69.3,69.3,61.9,77.28,0.0,0,,0.0,0.0,11.2,2.9,299.0,1013.9,54.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-11T00:00:00,69.7,69.7,62.1,76.84,0.0,0,,0.0,0.0,11.0,4.1,213.0,1014.6,88.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-11T01:00:00,69.9,69.9,61.7,75.34,0.0,0,,0.0,0.0,10.7,4.5,327.0,1014.9,88.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-11T02:00:00,69.5,69.5,59.5,70.4,0.0,0,,0.0,0.0,11.2,0.9,354.0,1015.3,65.3,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-11T03:00:00,68.7,68.7,58.9,70.83,0.0,0,,0.0,0.0,8.1,2.5,331.0,1015.7,54.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-11T04:00:00,67.1,67.1,58.6,74.4,0.0,0,,0.0,0.0,8.3,0.0,0.0,1016.0,38.3,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-11T05:00:00,65.9,65.9,58.6,77.34,0.0,0,,0.0,0.0,8.1,0.6,354.0,1016.3,38.3,9.2,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-11T06:00:00,65.8,65.8,59.6,80.46,0.0,0,,0.0,0.0,8.1,1.9,330.0,1016.8,38.3,8.8,36,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-11T07:00:00,66.2,66.2,60.4,81.63,0.0,0,,0.0,0.0,7.6,7.0,305.0,1017.3,38.3,8.8,156,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-11T08:00:00,69.9,69.9,60.3,71.57,0.0,0,,0.0,0.0,6.7,0.9,351.0,1017.8,28.5,9.5,334,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-11T09:00:00,72.2,72.2,57.3,59.45,0.0,0,,0.0,0.0,6.3,4.9,307.0,1018.1,9.5,9.9,505,1.8,5,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-11T10:00:00,74.8,74.8,55.0,50.04,0.0,0,,0.0,0.0,7.8,4.0,323.0,1018.2,9.5,9.9,622,2.2,6,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-11T11:00:00,76.8,76.8,50.5,39.83,0.0,0,,0.0,0.0,17.2,8.1,300.0,1018.1,28.5,9.9,701,2.5,7,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-11T12:00:00,78.6,78.6,50.5,37.47,0.0,0,,0.0,0.0,14.1,8.8,287.0,1018.0,40.4,9.9,803,2.9,8,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-11T13:00:00,79.7,79.7,52.3,38.7,0.0,0,,0.0,0.0,15.7,10.3,251.0,1018.0,54.9,9.9,882,3.2,9,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-11T14:00:00,81.3,80.3,50.1,33.7,0.0,0,,0.0,0.0,19.7,11.7,251.0,1017.4,65.3,9.9,843,3.0,8,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
